Mol. wt.,JR Tm /K,EnthalpyFus,CRC Tm /K
243.39100000000025,410.9500000000001,42.71,361.65
182.17500000000007,432.48,27.35,310.15
154.12100000000004,361.53,25.09,384.15
272.4289999999998,491.5,51.43,369.65
132.159,363.8,22.0,333.15
47.057000000000016,214.51,7.44,360.65
182.17500000000007,524.68,29.83,416.65
154.16500000000008,413.63,21.19,388.15
182.2190000000001,436.17,26.37,338.15
168.14800000000005,513.41,27.24,485.15
192.17000000000004,456.66,26.65,477.15
194.2300000000001,436.55,26.47,313.65
166.17600000000007,414.01,21.29,325.65
166.17600000000007,414.01,21.29,388.15
228.24700000000007,496.78,28.28,338.65
178.18700000000007,412.2699999999999,24.77,357.15
167.20800000000008,427.81,24.46,457.65
123.15499999999994,321.07000000000005,16.64,369.15
166.17600000000007,424.03,23.82,391.15
166.17600000000007,441.45,19.92,367.15
168.1920000000001,476.0100000000001,26.29,403.65
140.13800000000006,479.33,23.58,373.15
152.14900000000006,491.18,26.05,440.15
152.14900000000006,491.18,26.05,450.95
152.14900000000006,491.18,26.05,425.65
176.17100000000005,434.43,25.46,467.65
118.13199999999992,369.9500000000001,15.52,241.15
194.2300000000001,522.51,29.91,400.15
120.14799999999994,330.99,13.56,472.15
151.11800000000008,463.33,22.33,438.15
132.159,348.8,18.48,354.65
150.17700000000008,391.78,20.1,294.15
150.17700000000008,391.78,20.1,323.15
286.27999999999963,618.53,48.8,480.15
164.2040000000001,403.05,22.69,274.15
104.10499999999996,358.68,12.93,353.15
101.10499999999996,296.49,15.53,349.15
169.18000000000006,536.28,28.84,433.15
90.08199999999997,358.97,16.83,384.15
188.18200000000004,557.69,30.84,468.15
188.18200000000004,557.69,30.84,495.65
216.23600000000008,580.23,36.02,453.65
186.2100000000001,458.29,24.89,371.75
183.11900000000003,623.52,34.82,421.15
183.11900000000003,623.52,34.82,502.65
300.48299999999927,499.04,53.08,355.15
298.4669999999993,493.96,53.29,264.87
160.21300000000014,386.34,27.18,343.15
144.21400000000014,275.67,18.64,263.15
326.4359999999995,575.67,46.41,321.65
118.13199999999992,352.53,19.41,307.15
151.16500000000008,420.65,22.91,482.15
151.16500000000008,420.65,22.91,421.65
151.16500000000008,420.65,22.91,441.15
213.23600000000008,503.42,29.9,409.65
213.23600000000008,432.33,26.22,394.15
228.24700000000007,524.22,26.92,422.15
179.2190000000001,443.19,28.09,412.65
164.2040000000001,390.53,23.08,355.65
136.15000000000006,367.99,17.9,275.65
136.15000000000006,367.99,17.9,367.15
136.15000000000006,367.99,17.9,381.35
272.25299999999964,645.64,48.3,472.65
228.2910000000001,537.51,26.84,384.15
213.2800000000001,393.6700000000001,27.21,395.65
375.59699999999935,600.97,64.35,406.95
198.2210000000001,450.76,24.89,308.15
224.25900000000007,468.22,30.27,363.15
150.17700000000008,379.2600000000001,20.49,422.15
164.16000000000005,484.85,29.24,485.15
318.5009999999993,522.1800000000001,29.56,450.15
318.5009999999993,522.1800000000001,29.56,450.15
318.5009999999993,522.1800000000001,29.56,450.15
318.5009999999993,522.1800000000001,29.56,422.65
318.5009999999993,522.1800000000001,29.56,422.65
318.5009999999993,522.1800000000001,29.56,422.65
318.5009999999993,522.1800000000001,29.56,443.15
318.5009999999993,522.1800000000001,29.56,443.15
318.5009999999993,522.1800000000001,29.56,443.15
131.131,479.22,27.53,512.65
131.131,479.22,27.53,512.65
131.131,479.22,27.53,547.15
131.131,479.22,27.53,547.15
120.05999999999996,490.59,24.38,430.15
71.07899999999998,234.38,5.6,233.15
71.07899999999998,249.38,9.12,227.15
74.07899999999997,234.32,9.21,256.15
180.2030000000001,431.0899999999999,26.57,347.15
120.15099999999994,316.29999999999995,15.02,345.15
157.25700000000018,403.74,14.13,403.15
76.05499999999998,347.70000000000005,14.24,414.15
141.17000000000007,429.13,22.68,555.15
206.2850000000001,405.81,26.18,348.15
68.07899999999998,316.8,13.56,362.67
123.15899999999996,340.02,19.32,267.15
133.10300000000004,508.7,31.41,520.65
95.10499999999998,317.48,14.14,351.15
270.2839999999997,468.0700000000001,40.78,375.15
118.17899999999992,252.31,9.78,221.81
118.13899999999995,407.1,20.55,419.25
116.16299999999994,253.07,11.0,271.7
276.33799999999974,590.26,36.27,437.15
132.16600000000005,442.61,22.81,405.15
117.15099999999995,346.83000000000004,18.0,325.45
175.18700000000007,542.49,32.94,441.65
156.18800000000007,446.88,24.3,309.15
203.2410000000001,565.03,38.12,397.65
161.2040000000001,442.71,26.88,332.15
205.21300000000008,599.5799999999999,36.09,373.15
189.21400000000008,553.76,35.53,407.65
175.18700000000007,424.22,27.16,402.15
159.18800000000007,431.82,24.39,465.45
173.2150000000001,443.09,26.98,389.15
180.1560000000001,508.48,33.01,496.95
613.9590000000005,786.9399999999998,48.98,498.15
184.96400000000003,303.55,12.14,366.15
185.94800000000004,330.96000000000004,15.49,355.65
219.02500000000003,337.64,14.55,329.65
219.02500000000003,337.64,14.55,306.15
219.02500000000003,337.64,14.55,336.04999999999995
204.01,241.86,9.74,242.45
234.03600000000003,326.47,16.03,365.15
248.01900000000003,426.25,22.09,434.75
248.019,426.25,22.09,459.85
248.01900000000003,426.25,22.09,543.75
229.02000000000004,330.64,13.45,400.65
266.4649999999999,345.5,17.74,311.45
266.4649999999999,345.5,17.74,337.65
280.1079999999998,348.42,18.94,299.65
280.1079999999998,348.42,18.94,386.65
184.02000000000007,192.9,10.52,169.64999999999998
268.1819999999998,260.52,26.06,256.85
232.06400000000005,289.44,14.15,284.35
296.2359999999995,283.06,31.24,273.45
155.96600000000004,170.36,5.34,162.14999999999998
226.1010000000001,226.71,18.29,224.95
352.3439999999993,328.14,41.6,293.15
212.0740000000001,215.44,15.7,199.05
141.93900000000002,159.09,2.75,207.15
234.03600000000003,287.88,13.13,326.15
218.0370000000001,265.65,11.94,245.95
218.0370000000001,253.13,12.33,299.45
184.02000000000007,195.32,3.11,239.55
254.07,332.16,16.73,280.15
254.07,332.16,16.73,327.45
249.007,397.99,20.72,323.15
249.007,397.99,20.72,309.15
249.007,397.99,20.72,446.15
254.15500000000017,249.25,23.47,253.15
380.3979999999993,350.68,46.78,307.15
240.12800000000013,237.98,20.88,227.45
198.0470000000001,204.17,13.11,187.55
220.00900000000004,353.58,15.53,316.15
220.009,353.58,15.53,391.15
220.00900000000004,353.58,15.53,366.65
246.04700000000005,326.85,16.13,359.15
169.99300000000008,181.63,7.93,171.74999999999997
169.99300000000008,166.63,4.41,182.75
199.975,342.23,18.08,358.15
167.97700000000006,179.87,6.65,175.14999999999998
210.039,305.53,9.1,233.15
218.0370000000001,265.65,11.94,306.75
570.9340000000004,693.27,41.77,429.15
168.23600000000013,268.67,22.34,334.15
274.40399999999966,663.66,57.48,312.65
137.1860000000001,375.81000000000006,19.69,301.15
411.7539999999998,587.96,38.76,395.35
134.13400000000004,290.41,15.76,348.15
258.40500000000014,527.48,25.14,368.15
72.10699999999996,161.84,4.88,201.05
58.12400000000002,119.84,2.59,113.73
56.10800000000002,119.12,3.53,132.45
116.15999999999993,184.71,12.14,176.04999999999998
128.17099999999994,194.22,13.45,212.15
73.13899999999995,203.1,7.79,187.15
193.24600000000007,363.2600000000001,23.94,337.65
134.222,213.88,12.17,221.55
117.14799999999994,256.7,14.75,340.15
140.27000000000007,194.84,9.97,178.14999999999998
126.2429999999999,187.09,9.48,157.95
194.2300000000001,379.2000000000001,24.92,279.04999999999995
144.21400000000014,192.25,13.8,192.55
130.18699999999995,195.98,14.73,201.75
340.5919999999992,365.03,53.58,302.04999999999995
115.20099999999996,230.5,10.82,214.25
100.16099999999992,162.85,7.68,161.14999999999998
192.12300000000005,670.0,38.77,378.15
212.3330000000002,261.84000000000003,28.99,173.14999999999998
342.2969999999996,767.77,68.92,393.15
137.14200000000005,441.19,22.28,444.55
72.15099999999997,131.11,5.18,113.34999999999997
130.18699999999995,195.98,14.73,194.65
166.13200000000003,540.06,30.41,621.15
100.11699999999996,172.72,10.49,180.25
118.17899999999992,201.89000000000004,10.52,250.79
160.26000000000013,233.22000000000003,14.38,242.55
227.30700000000013,384.06,24.97,356.15
102.13299999999995,173.44,9.55,199.75
59.11200000000002,191.83,5.2,178.03099999999998
103.16499999999994,244.59,14.28,401.65
120.19499999999992,202.61,9.58,177.14
150.22100000000012,287.22,15.87,301.15
164.2040000000001,387.0,21.93,390.15
103.12099999999997,245.43,12.16,366.15
126.2429999999999,183.57,7.38,183.25
112.21599999999992,175.82,6.89,161.64999999999998
84.16199999999994,160.32,5.91,160.14999999999998
263.1199999999999,374.59,27.94,278.15
293.45399999999944,443.97,26.32,343.15
149.2370000000001,322.18,16.59,257.15
134.222,226.4,11.79,201.65
134.222,226.4,11.79,209.35
134.222,226.4,11.79,205.05
140.27000000000007,190.6,11.04,183.35
140.27000000000007,190.6,11.04,183.35
140.27000000000007,190.6,11.04,186.85
140.27000000000007,190.6,11.04,186.85
156.26900000000018,247.18,16.2,251.15
156.26900000000018,247.18,16.2,251.15
156.26900000000018,247.18,16.2,251.15
156.26900000000018,247.18,16.2,251.15
156.26900000000018,247.18,16.2,355.65
156.26900000000018,247.18,16.2,355.65
156.26900000000018,247.18,16.2,355.65
156.26900000000018,247.18,16.2,355.65
154.25300000000016,294.19,7.69,274.15
234.34200000000013,407.0,25.77,368.55
150.22100000000012,338.12,17.57,309.15
150.22100000000012,338.12,17.57,275.65
90.19099999999996,154.24,6.72,171.67999999999998
170.2550000000001,292.91,16.57,257.54999999999995
170.2550000000001,292.91,16.57,288.15
144.1700000000001,245.91000000000005,16.33,245.85
298.5109999999992,331.22,45.81,285.95
136.19400000000005,314.33,15.37,290.15
136.19400000000005,314.33,15.37,298.85
136.19400000000005,314.33,15.37,335.15
226.3230000000001,414.49,28.79,345.65
179.2190000000001,308.87,21.55,358.15
113.15999999999994,243.21,13.1,337.65
121.18299999999994,262.88,12.13,218.25
326.5649999999992,353.76,50.99,297.25
146.23300000000012,235.91000000000005,13.1,228.45
86.13399999999996,151.58,5.09,133.14999999999998
211.2610000000001,547.0699999999999,31.9,443.65
186.16600000000005,396.01,28.14,412.15
144.17700000000005,417.63,20.07,396.15
144.17700000000005,417.63,20.07,451.65
129.16199999999998,321.85,15.26,299.61
145.16100000000006,433.5700000000001,21.05,503.15
146.14200000000008,352.52,29.64,336.15
117.14799999999994,392.39,16.63,573.15
332.3999999999996,633.3600000000001,44.86,446.15
301.3859999999996,547.89,35.96,376.15
42.037000000000006,138.04,6.99,122.14999999999998
328.4119999999995,697.6399999999999,47.29,437.15
90.07799999999996,329.99,14.23,290.04999999999995
90.07799999999996,329.99,14.23,290.04999999999995
90.07799999999996,329.99,14.23,290.04999999999995
90.07799999999996,329.99,14.23,326.15
90.07799999999996,329.99,14.23,326.15
90.07799999999996,329.99,14.23,326.15
90.07799999999996,329.99,14.23,326.15
90.07799999999996,329.99,14.23,326.15
90.07799999999996,329.99,14.23,326.15
461.77599999999984,676.4199999999998,55.28,366.15
342.2969999999996,767.77,68.92,495.95
342.2969999999996,767.77,68.92,495.95
342.2969999999996,767.77,68.92,495.95
342.2969999999996,767.77,68.92,495.95
342.2969999999996,767.77,68.92,527.15
342.2969999999996,767.77,68.92,527.15
342.2969999999996,767.77,68.92,527.15
342.2969999999996,767.77,68.92,527.15
342.2969999999996,799.4300000000001,63.66,442.15
426.7289999999993,617.48,33.42,413.65
222.3720000000002,397.25,20.59,378.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
131.17499999999998,371.24,19.59,566.15
197.19000000000008,669.91,36.49,550.15
302.4579999999994,567.1,28.22,423.15
136.23800000000003,207.4,11.73,199.15
136.23800000000003,207.4,11.73,199.15
136.23800000000003,207.4,11.73,199.15
249.0970000000001,459.78,31.54,366.05
205.34800000000013,490.91,24.52,401.15
404.54699999999946,524.02,57.46,452.15
442.72799999999927,696.42,32.05,529.15
426.7289999999993,635.5999999999999,27.97,489.15
242.36600000000016,552.03,30.55,372.15
146.1900000000001,469.5,28.31,497.15
146.1900000000001,469.5,28.31,497.15
146.1900000000001,469.5,28.31,497.15
150.13000000000008,386.39,16.78,383.15
150.13000000000008,386.39,16.78,383.15
150.13000000000008,386.39,16.78,383.15
150.13000000000008,386.39,16.78,383.15
150.13000000000008,386.39,16.78,383.15
262.21699999999987,897.6400000000001,48.02,495.65
116.07199999999996,450.96,26.6,416.65
116.07199999999996,450.96,26.6,416.65
78.074,259.74,9.33,304.65
78.074,259.74,9.33,304.65
134.08700000000005,501.86,26.97,405.15
72.06299999999997,207.57,8.1,346.15
104.06099999999998,444.77,23.81,408.15
66.06299999999999,253.55,6.54,304.98
342.2969999999996,767.77,68.92,435.65
342.2969999999996,767.77,68.92,435.65
342.2969999999996,767.77,68.92,435.65
342.2969999999996,767.77,68.92,435.65
295.29099999999966,606.4499999999999,45.68,395.15
182.1720000000001,462.30000000000007,21.73,437.25
182.1720000000001,462.30000000000007,21.73,437.25
182.1720000000001,462.30000000000007,21.73,437.25
180.1560000000001,443.48,19.93,405.15
180.1560000000001,443.48,19.93,405.15
180.1560000000001,443.48,19.93,405.15
180.1560000000001,443.48,19.93,405.15
180.1560000000001,443.48,19.93,405.15
180.1560000000001,443.48,19.93,405.15
295.2979999999998,704.91,48.1,561.65
378.3159999999996,616.1800000000001,40.46,451.35
504.4379999999997,1088.73,96.75,426.15
383.6199999999994,486.63,60.63,277.15
156.26900000000018,247.18,16.2,315.15
156.26900000000018,247.18,16.2,315.15
156.26900000000018,247.18,16.2,315.15
156.26900000000018,247.18,16.2,315.15
156.26900000000018,247.18,16.2,315.25
156.26900000000018,247.18,16.2,315.25
156.26900000000018,247.18,16.2,315.25
156.26900000000018,247.18,16.2,315.25
154.19000000000003,404.65,21.72,441.65
332.49999999999994,775.1200000000001,40.96,453.15
120.17299999999994,334.32000000000005,12.89,320.15
217.2930000000001,435.69,28.16,384.65
126.17999999999996,331.98,15.16,278.65
126.17999999999996,331.98,15.16,302.65
106.14599999999996,320.63,17.71,289.65
149.2150000000001,413.85,17.15,471.65
98.14499999999994,188.27,11.79,220.35
310.4369999999995,594.01,31.41,427.15
208.3040000000001,366.62,19.46,404.15
279.3359999999996,442.23,34.52,346.15
221.2560000000001,463.99,33.38,395.15
86.08999999999996,279.72,13.67,287.75
286.3709999999995,547.03,33.05,412.15
48.110000000000014,137.49,2.39,150.16999999999996
32.041999999999994,161.85,2.43,175.64999999999998
298.4259999999995,586.48,39.38,418.15
225.3130000000001,407.1,30.63,394.65
241.2430000000001,468.54,30.41,366.15
271.38999999999976,626.76,44.74,342.15
216.19200000000004,442.03,31.53,421.15
123.15499999999994,313.08000000000004,13.92,279.35
123.15499999999994,313.08000000000004,13.92,272.15
123.15499999999994,313.08000000000004,13.92,330.95
151.16500000000008,374.28,18.11,439.65
166.17600000000007,412.96,24.05,397.15
166.17600000000007,412.96,24.05,358.04999999999995
138.17000000000007,408.86,18.73,324.15
138.17000000000007,408.86,18.73,340.65
140.13800000000006,440.74,20.68,315.95
152.1930000000001,313.18,17.99,302.15
138.16600000000008,301.91,15.4,303.15
138.16600000000008,301.91,15.4,290.15
152.14900000000006,401.69,21.46,374.05
152.14900000000006,401.69,21.46,380.15
152.14900000000006,401.69,21.46,457.15
133.15000000000003,306.08000000000004,12.82,297.65
133.15000000000003,306.08000000000004,12.82,332.65
176.17100000000005,344.94000000000005,20.86,391.45
180.23200000000008,527.32,22.82,439.15
256.25700000000006,569.4499999999999,34.84,419.15
170.59500000000006,320.94000000000005,17.11,294.15
180.2030000000001,305.96000000000004,20.87,357.15
184.23800000000008,323.86,18.31,302.15
184.23800000000008,323.86,18.31,363.15
345.6529999999996,469.6,28.53,362.15
114.18799999999992,198.26,6.91,198.85
198.13400000000004,529.56,31.06,369.05
198.13400000000004,529.56,31.06,378.45
226.2750000000001,368.81000000000006,21.95,322.65
76.09499999999996,206.62,8.8,188.05
118.13199999999996,210.67,14.26,203.15
199.2090000000001,464.96,29.32,406.65
190.24600000000007,511.17,31.38,394.65
232.28300000000013,553.0400000000001,37.97,390.15
229.2790000000001,422.54,26.71,376.15
137.18200000000007,336.87,16.12,326.15
137.18200000000007,336.87,16.12,302.65
170.16400000000007,377.92,25.71,356.15
138.16600000000008,352.81,17.1,278.65
158.20000000000007,307.6,16.11,263.15
158.20000000000007,307.6,16.11,346.65
174.19900000000007,419.32,21.89,402.95
168.15200000000007,469.21,24.9,414.15
168.15200000000007,469.21,24.9,391.15
168.15200000000004,469.21,24.9,402.15
124.13899999999994,329.02,14.9,301.45
124.13899999999994,329.02,14.9,256.15
124.13899999999994,329.02,14.9,327.15
228.24700000000007,377.46,25.27,330.65
223.2280000000001,462.43,32.37,417.15
198.2180000000001,392.5,22.34,351.65
165.1920000000001,354.95000000000005,20.51,360.65
165.1920000000001,354.95000000000005,20.51,354.15
165.1920000000001,354.95000000000005,20.51,400.35
166.17600000000007,294.69,18.28,304.65
176.2150000000001,319.75,20.89,347.15
150.17700000000008,289.77000000000004,15.89,281.15
150.17700000000008,302.29,15.5,368.65
207.2290000000001,427.42,27.29,390.45
214.2680000000001,472.3,28.12,375.15
212.24800000000008,385.06,22.5,334.65
238.2860000000001,402.52,27.88,352.15
164.2040000000001,313.56000000000006,18.1,298.65
164.2040000000001,313.56000000000006,18.1,258.15
178.18700000000007,419.15,26.84,447.35
210.2760000000001,341.32000000000005,23.69,409.65
148.2050000000001,258.55000000000007,16.7,295.65
164.2040000000001,370.27,22.48,306.65
164.2040000000001,370.27,22.48,306.65
164.2040000000001,370.27,22.48,306.65
216.19200000000004,442.03,31.53,461.15
124.14299999999996,373.35,16.47,303.15
159.18800000000007,367.87,18.65,299.65
243.13100000000003,685.6899999999999,42.03,340.75
73.09499999999997,226.16,10.13,303.75
149.1930000000001,332.72,19.33,424.15
74.07899999999998,165.9,7.9,174.95
116.11599999999994,238.37,14.67,300.65
134.17800000000005,280.06,14.32,301.15
194.1860000000001,326.06,24.05,324.65
86.08999999999997,175.41,9.2,197.55
67.09099999999998,184.11,5.03,237.35
31.058,184.29,3.54,179.72999999999996
151.16500000000008,344.45000000000005,19.69,297.54999999999995
151.16500000000008,344.45000000000005,19.69,384.95
151.16500000000005,432.12,25.28,453.65
151.16500000000005,432.12,25.28,400.15
151.16500000000005,432.12,25.28,441.15
116.11999999999996,340.02,19.33,453.65
167.20800000000008,493.71,29.68,461.65
167.16400000000007,456.17,25.48,416.15
165.2360000000001,378.2600000000001,22.97,434.15
107.15599999999996,290.85,12.74,258.73999999999995
107.15599999999996,290.85,12.74,242.35
107.15599999999996,290.85,12.74,316.45
107.15599999999992,247.73,12.94,216.15
122.16699999999992,241.09000000000003,11.32,239.05
122.16699999999992,241.09000000000003,11.32,217.65
122.16699999999992,241.09000000000003,11.32,241.55
192.26100000000008,375.6700000000001,21.91,358.65
192.26100000000008,375.6700000000001,21.91,482.15
192.26100000000008,375.6700000000001,21.91,354.85
135.16600000000005,352.05000000000007,16.92,420.15
135.16600000000005,352.05000000000007,16.92,435.65
135.16600000000005,308.93,17.13,347.45
242.32100000000008,465.97,28.9,414.15
242.32100000000008,465.97,28.9,429.65
242.32100000000008,465.97,28.9,425.65
242.32100000000008,465.97,28.9,457.15
242.32100000000008,465.97,28.9,423.65
134.17800000000005,272.13,15.01,313.15
150.17700000000008,390.73,22.86,362.15
150.17700000000008,390.73,22.86,335.15
150.17700000000008,390.73,22.86,366.15
150.17700000000008,363.21,19.73,253.15
131.178,295.12,14.22,291.15
122.17099999999996,386.63,17.54,372.15
122.17099999999996,386.63,17.54,336.65
122.17099999999996,386.63,17.54,362.65
122.17099999999996,386.63,17.54,379.15
122.17099999999996,386.63,17.54,337.15
124.13899999999994,418.51,19.49,341.15
124.13899999999994,418.51,19.49,338.15
124.13899999999994,418.51,19.49,393.15
124.13899999999994,418.51,19.49,378.15
124.13899999999994,418.51,19.49,380.15
124.13899999999994,418.51,19.49,398.15
156.27500000000006,293.03,15.23,302.15
136.19400000000005,290.95,16.81,274.15
121.18299999999994,302.12,15.32,243.15
121.18299999999994,302.12,15.32,285.65
122.16699999999992,252.16000000000005,11.08,288.15
122.16699999999992,279.68,14.22,311.15
122.16699999999992,279.68,14.22,253.15
122.16699999999992,279.68,14.22,331.87
149.2370000000001,297.14,17.37,416.15
164.2040000000001,374.48,22.32,319.65
124.20799999999994,244.05,11.58,288.15
124.20799999999994,244.05,11.58,253.15
124.20799999999994,244.05,11.58,316.15
132.166,430.89,22.75,451.45
136.15000000000006,248.67,14.89,260.79999999999995
180.15900000000005,360.3,29.72,326.15
117.15099999999995,283.85,11.63,262.65
117.15099999999995,283.85,11.63,250.15
117.15099999999995,283.85,11.63,301.15
160.17200000000005,322.71000000000004,19.67,349.65
160.17200000000005,322.71000000000004,19.67,401.15
164.23300000000006,505.09,21.63,415.15
149.21800000000005,409.31,16.82,287.15
240.33100000000007,611.6500000000001,30.82,467.95
133.15,352.43,21.14,282.65
240.25800000000007,416.43,28.27,325.15
240.25800000000007,547.22,33.65,413.35
154.59600000000003,298.71000000000004,15.92,250.15
154.59600000000003,298.71000000000004,15.92,271.65
256.25700000000006,408.83,31.04,358.15
121.18299999999994,274.6,12.19,305.15
168.2390000000001,301.63,17.12,272.95
168.2390000000001,301.63,17.12,277.65
168.2390000000001,301.63,17.12,321.25
287.40599999999955,475.72,34.12,388.15
215.04600000000005,320.99,19.78,305.15
215.04600000000005,320.99,19.78,354.15
68.11899999999999,136.9,8.25,159.53999999999996
68.11899999999999,128.63,4.84,127.04999999999998
86.13399999999994,173.11,7.47,222.15
101.14899999999994,264.3,11.98,410.15
87.16599999999994,231.79,6.49,168.14999999999998
87.16599999999994,199.37,6.86,223.15
83.13399999999996,196.1,6.69,172.34999999999997
104.21799999999992,152.57,5.7,146.05999999999997
102.13299999999994,188.44,13.08,187.35
102.13299999999994,291.71000000000004,15.33,193.15
102.13299999999994,291.71000000000004,15.33,243.55
88.14999999999993,191.93,9.27,155.95
88.14999999999993,209.35,5.38,264.45
86.13399999999994,181.04,6.78,180.01999999999998
70.13499999999998,130.39,6.12,135.61999999999998
70.13499999999998,129.35,3.9,104.73999999999998
70.13499999999998,127.07,7.6,139.42999999999998
130.099,448.27,27.88,356.35
130.099,448.27,27.88,356.35
100.11699999999996,183.36,13.28,231.15
100.11699999999996,183.36,13.28,231.15
100.11699999999996,287.67,17.74,318.65
100.11699999999996,287.67,17.74,318.65
100.11699999999996,287.67,17.74,336.65
100.11699999999996,287.67,17.74,336.65
100.11699999999996,287.67,17.74,342.65
86.13399999999994,207.59,4.1,232.15
84.11799999999995,180.32,7.72,219.55
66.103,177.36,9.09,160.14999999999998
88.14999999999993,170.76,2.48,164.54999999999998
83.13399999999996,278.76,9.46,291.15
68.11899999999999,178.07999999999998,8.16,183.45
84.11799999999995,256.32,8.35,276.15
75.06699999999998,237.89,10.5,328.54999999999995
181.23800000000008,460.92,27.2,477.15
108.524,195.82,12.09,240.85
170.59500000000006,291.11,18.69,294.15
170.59500000000006,291.11,18.69,316.65
186.59400000000005,402.83,24.48,323.15
215.59200000000004,447.24,29.67,321.65
242.32100000000008,465.97,28.9,445.05
242.32100000000008,465.97,28.9,390.65
242.32100000000008,465.97,28.9,432.55
162.18800000000007,266.13,20.27,309.65
162.18800000000007,396.92,25.65,448.15
162.18800000000007,396.92,25.65,388.15
162.18800000000007,396.92,25.65,471.65
57.05200000000001,199.52,3.63,243.15
99.08899999999998,242.16000000000005,11.99,260.04999999999995
70.13499999999998,160.53,4.74,111.64999999999998
98.18899999999992,176.03,5.72,146.54999999999998
114.18799999999992,260.75,3.51,299.35
114.18799999999992,232.61,10.88,271.15
114.18799999999992,232.61,10.88,267.65
114.18799999999992,232.61,10.88,267.65
114.18799999999992,232.61,10.88,272.65
114.18799999999992,232.61,10.88,272.65
114.18799999999992,232.61,10.88,263.95
114.18799999999992,232.61,10.88,263.95
96.17299999999992,193.55,5.48,152.74999999999997
96.17299999999992,176.79,6.94,154.14999999999998
84.16199999999994,168.28,5.23,130.73099999999997
100.16099999999992,253.0,3.02,308.54999999999995
82.14599999999994,185.8,4.99,146.54999999999998
82.14599999999994,169.04,6.45,112.34999999999997
56.10800000000002,152.78,4.25,95.95
86.13399999999994,209.87,7.41,241.05
156.31300000000022,198.73,20.72,224.32
156.31300000000022,198.73,20.72,193.65
156.31300000000022,198.73,20.72,180.35
186.2950000000002,256.06,28.62,260.35
142.96900000000005,210.74,12.77,221.25
205.04000000000005,333.55,22.5,311.15
235.0660000000001,367.05,26.28,392.15
220.0550000000001,386.21,27.51,382.75
168.14800000000005,472.11,26.45,389.65
168.14800000000005,472.11,26.45,438.15
196.20200000000008,340.71,21.66,333.95
135.21000000000004,262.6,15.74,212.15
225.16000000000005,664.31,38.87,454.15
182.13500000000005,507.33,29.87,329.75
182.13500000000005,507.33,29.87,342.75
182.13500000000005,507.33,29.87,355.85
182.13500000000005,507.33,29.87,336.95
182.13500000000005,507.33,29.87,325.65
182.13500000000005,507.33,29.87,331.45
198.13400000000004,619.05,35.65,359.15
198.13400000000004,619.05,35.65,358.15
255.49000000000032,313.82,42.81,243.05
102.13299999999994,206.63,16.5,228.65
183.25400000000008,321.58000000000004,20.53,265.54999999999995
226.2790000000001,495.81000000000006,24.56,323.65
354.6189999999992,391.3,59.69,326.45
352.6029999999992,386.22,59.9,272.04999999999995
214.34900000000025,278.6,33.79,278.25
214.34900000000025,381.87,36.05,295.15
326.5649999999992,368.76,54.51,319.54999999999995
148.16100000000006,362.49,20.66,379.65
424.66899999999936,752.63,39.3,427.15
68.11899999999999,178.45,2.51,138.62999999999997
96.17299999999992,193.95,3.49,168.45
198.2690000000001,480.67,27.12,361.15
288.25499999999977,881.3299999999999,53.76,516.65
130.19700000000003,322.35,14.8,375.15
179.26300000000012,303.44,18.35,360.65
106.16799999999994,192.98,10.8,274.15
180.25000000000009,367.16,20.2,360.15
180.25000000000009,350.4,21.66,318.15
82.10199999999996,201.86,11.6,181.95
98.10099999999996,223.9,10.97,291.15
98.10099999999996,207.14,12.43,256.15
194.1830000000001,451.15,35.52,436.95
194.1830000000001,451.15,35.52,436.95
194.1830000000001,451.15,35.52,382.15
194.1830000000001,451.15,35.52,382.15
284.48399999999947,334.95,46.74,303.04999999999995
228.063,199.83,12.39,191.45
114.2319999999999,164.92000000000002,12.95,164.14999999999998
114.2319999999999,164.92000000000002,12.95,152.66999999999996
114.2319999999999,164.92000000000002,12.95,152.14999999999998
144.21400000000014,222.25,20.85,217.45
130.23099999999994,225.74,17.04,183.15
130.23099999999994,225.74,17.04,167.14999999999998
130.23099999999994,243.16,13.15,222.75
130.23099999999994,210.74,13.52,171.14999999999998
130.23099999999994,210.74,13.52,212.15
130.23099999999994,210.74,13.52,168.14999999999998
130.23099999999994,243.16,13.15,190.15
130.23099999999994,210.74,13.52,150.14999999999998
130.23099999999994,210.74,13.52,181.95
130.23099999999994,210.74,13.52,192.15
130.23099999999994,243.16,13.15,191.15
112.21599999999992,164.2,13.89,183.05
126.19899999999993,210.81,16.97,446.65
270.4569999999999,323.68,44.15,302.75
96.17299999999992,151.17000000000002,10.02,144.24999999999997
126.15499999999992,200.82,18.66,288.15
100.20499999999991,153.65,10.36,154.91999999999996
100.20499999999991,153.65,10.36,153.74999999999997
160.1690000000001,371.58,28.4,282.15
130.18699999999995,210.98,18.26,203.15
98.18899999999992,151.89,9.08,131.67999999999998
98.18899999999992,149.61,12.78,142.78999999999996
98.18899999999992,149.61,12.78,154.64999999999998
98.18899999999992,148.57,10.57,147.45
